SMILES,SELFIES,COLUMN DENSITY,STD,anchor,distance,gpr_column,uncertainty
C#CC#CC#CC#CC#N,[C][#C][C][#C][C][#C][C][#C][C][#N],12.996299535412842,1.06085614886284,[C]#C[C]=O,0.08531881,[12.99629954],[1.06085615]
[C-]#[N+]C,[C-1][#N+1][C],12.125494454675781,1.3497544429923416,[C]#C[C]=O,0.08554524,[12.12549445],[1.34975444]
c1ccc2c(c1)NCS2,[C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][N][C][S][Ring1][=Branch1],12.20601447126334,1.4289005948034839,[C]#C[C]=O,0.085901745,[12.20601447],[1.42890059]
C1=Cc2ccccc2C1,[C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][=Branch2],12.03053139679956,1.43709053735413,[C]#C[C]=O,0.086500205,[12.0305314],[1.43709054]
C#CC#CC(C#C)CO,[C][#C][C][#C][C][Branch1][Ring1][C][#C][C][O],12.188389972928627,1.4290203578012826,[C]#C[C]=O,0.08726065,[12.18838997],[1.42902036]
SCCc1ccccc1,[S][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1],11.992212072754732,1.4387505614260903,[C]#C[C]=O,0.08727679,[11.99221207],[1.43875056]
C=C1C=CC=C1,[C][=C][C][=C][C][=C][Ring1][Branch1],11.826079440933981,1.4106278429982508,[C]#C[C]=O,0.08749947,[11.82607944],[1.41062784]
[SiH],[SiH1],12.963921791214213,1.3279380516272232,[C]#C[C]=O,0.087529175,[12.96392179],[1.32793805]
CCCCO,[C][C][C][C][O],11.94110982913662,1.4093510208982438,[C]#C[C]=O,0.08824299,[11.94110983],[1.40935102]
[2H][NH],[2H][NH1],12.777764186446246,1.3619428692536073,[C]#C[C]=O,0.090009265,[12.77776419],[1.36194287]
C1=CCCC1,[C][=C][C][C][C][Ring1][Branch1],11.875576350606062,1.4016379635240401,[C]#C[C]=O,0.09103826,[11.87557635],[1.40163796]
N#CSN,[N][#C][S][N],12.010968298095394,1.3895398700464674,[C]#C[C]=O,0.09104734,[12.0109683],[1.38953987]
C#CC#CC#CC#C,[C][#C][C][#C][C][#C][C][#C],11.920242632954075,1.3594632220592653,[C]#C[C]=O,0.09124925,[11.92024263],[1.35946322]
C[C@@H]1C[C@H]1N,[C][C@@H1][C][C@H1][Ring1][Ring1][N],12.185741272497577,1.410231512757776,[C]#C[C]=O,0.091346994,[12.18574127],[1.41023151]
C=NCC#N,[C][=N][C][C][#N],12.09583353307578,1.3821466693331759,[C]#C[C]=O,0.09147607,[12.09583353],[1.38214667]
CN1CC1,[C][N][C][C][Ring1][Ring1],12.008354415286073,1.4017514747071103,[C]#C[C]=O,0.09158941,[12.00835442],[1.40175147]
C#CC#CC1COC1,[C][#C][C][#C][C][C][O][C][Ring1][Ring2],12.092397123195212,1.423264545640466,[C]#C[C]=O,0.09182467,[12.09239712],[1.42326455]
C=C[C@@H](C)CO,[C][=C][C@@H1][Branch1][C][C][C][O],11.917947264319485,1.4198436454335948,[C]#C[C]=O,0.091868944,[11.91794726],[1.41984365]
COc1ccc2c(c1)CCN=C2,[C][O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][C][N][=C][Ring1][#Branch1],12.133743985212275,1.4470155492220127,[C]#C[C]=O,0.09194051,[12.13374399],[1.44701555]
[C-]#[N+]C#C,[C-1][#N+1][C][#C],12.06555919184855,1.3602500308418406,[C]#C[C]=O,0.092024386,[12.06555919],[1.36025003]
[CH+]=C=[N-],[CH1+1][=C][=N-1],12.48965781702256,1.3630543085901992,[C]#C[C]=O,0.0920844,[12.48965782],[1.36305431]
C=CC(=O)O,[C][=C][C][=Branch1][C][=O][O],11.73733603020361,1.4109964393361683,[C]#C[C]=O,0.09233622,[11.73733603],[1.41099644]
CCN=[N+]=[N-],[C][C][N][=N+1][=N-1],11.97972367932488,1.3671427614136544,[C]#C[C]=O,0.09297906,[11.97972368],[1.36714276]
C#CCC#CC(=O)C#C,[C][#C][C][C][#C][C][=Branch1][C][=O][C][#C],12.048026777862592,1.4436394725276107,[C]#C[C]=O,0.09332466,[12.04802678],[1.44363947]
C=C=C=[C][CH2+],[C][=C][=C][=CH0][CH2+1],12.178494705112598,1.348013299703965,[C]#C[C]=O,0.09342193,[12.17849471],[1.3480133]
[C-]#[O+],[C-1][#O+1],12.27559696513181,1.3180857229148053,[C]#C[C]=O,0.09377376,[12.27559697],[1.31808572]
C#CC#CCOCC#C,[C][#C][C][#C][C][O][C][C][#C],12.086954135451327,1.4024811129656591,[C]#C[C]=O,0.093822055,[12.08695414],[1.40248111]
C=C=[C+]C,[C][=C][=C+1][C],12.39143385738717,1.3584337016113457,[C]#C[C]=O,0.094155274,[12.39143386],[1.3584337]
[C+]#CC#CC#CC#N,[C+1][#C][C][#C][C][#C][C][#N],11.981200336796558,1.384715751832727,[C]#C[C]=O,0.094234824,[11.98120034],[1.38471575]
C1=CSCC1,[C][=C][S][C][C][Ring1][Branch1],11.955360355699316,1.4017537875527508,[C]#C[C]=O,0.094408035,[11.95536036],[1.40175379]
C#CC=CSC,[C][#C][C][=C][S][C],11.94943538674798,1.3739283504361839,[C]#C[C]=O,0.0946279,[11.94943539],[1.37392835]
CC1=Cc2ccccc2C1O,[C][C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][=Branch2][O],12.062727097699529,1.4546054347155568,[C]#C[C]=O,0.09472129,[12.0627271],[1.45460543]
CCC(=O)C#N,[C][C][C][=Branch1][C][=O][C][#N],11.969094267508106,1.4435669464319214,[C]#C[C]=O,0.09501346,[11.96909427],[1.44356695]
N=CN,[N][=C][N],12.015996513859848,1.3815719861114666,[C]#C[C]=O,0.09566673,[12.01599651],[1.38157199]
C#Cc1cccc2ccccc12,[C][#C][C][=C][C][=C][C][=C][C][=C][C][=C][Ring1][#Branch2][Ring1][=Branch1],12.047539102971713,1.4589336869537288,[C]#C[C]=O,0.09627297,[12.0475391],[1.45893369]
CCC/C=C\CO,[C][C][C][/C][=C][\C][O],11.73647734306929,1.4131510778255727,[C]#C[C]=O,0.09685162,[11.73647734],[1.41315108]
CCC=CCCO,[C][C][C][=C][C][C][O],11.841219102868335,1.4301054279483685,[C]#C[C]=O,0.096874915,[11.8412191],[1.43010543]
C#CC=CSCC,[C][#C][C][=C][S][C][C],11.899275051784318,1.3956690400376448,[C]#C[C]=O,0.096992366,[11.89927505],[1.39566904]
C#C[C+]=C=[N-],[C][#C][C+1][=C][=N-1],12.299420246178858,1.3719703738047841,[C]#C[C]=O,0.09717677,[12.29942025],[1.37197037]
N=S=O,[N][=S][=O],12.099713554673693,1.376039749467485,[C]#C[C]=O,0.097977735,[12.09971355],[1.37603975]
N#CC(=C=N)C#N,[N][#C][C][=Branch1][Ring1][=C][=N][C][#N],11.987087456538308,1.4190918306919402,[C]#C[C]=O,0.098297685,[11.98708746],[1.41909183]
C#CC#CC#C[C]=[CH+],[C][#C][C][#C][C][#C][CH0][=CH1+1],12.042453712478423,1.385329826762472,[C]#C[C]=O,0.0984872,[12.04245371],[1.38532983]
C#C[C+]=C=O,[C][#C][C+1][=C][=O],12.065565709537768,1.3739314701598562,[C]#C[C]=O,0.09876955,[12.06556571],[1.37393147]
C=CC1CNC1,[C][=C][C][C][N][C][Ring1][Ring2],11.788076852968311,1.4144594520642273,[C]#C[C]=O,0.09883346,[11.78807685],[1.41445945]
C#CCNO,[C][#C][C][N][O],11.954009038323269,1.3761557934021913,[C]#C[C]=O,0.09915805,[11.95400904],[1.37615579]
C1#CC=CCCC=C1,[C][#C][C][=C][C][C][C][=C][Ring1][Branch2],11.969880728683425,1.4334016733123476,[C]#C[C]=O,0.09931956,[11.96988073],[1.43340167]
[C-]#[NH+],[C-1][#NH1+1],12.365524135256004,1.095363018103425,[C]#C[C]=O,0.09937786,[12.36552414],[1.09536302]
[CH2+]N,[CH2+1][N],12.556948633003216,1.3506009660380969,[C]#C[C]=O,0.09955526,[12.55694863],[1.35060097]
C=Cc1cccs1,[C][=C][C][=C][C][=C][S][Ring1][Branch1],11.879177635982792,1.4209230741487933,[C]#C[C]=O,0.1003777,[11.87917764],[1.42092307]
O=C1CCc2ccccc21,[O][=C][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][=Branch2],12.055607453203438,1.4596562631617032,[C]#C[C]=O,0.1007085,[12.05560745],[1.45965626]
C#C[C]=O,[C][#C][CH0][=O],11.753186270163182,1.0842587828771764,[C]#C[C]=O,0.100945055,[11.75318627],[1.08425878]
COP=S,[C][O][P][=S],12.035444102741053,1.3679911394634663,[C]#C[C]=O,0.10113779,[12.0354441],[1.36799114]
N#CC1CC1,[N][#C][C][C][C][Ring1][Ring1],12.126756352881115,1.4021962003944337,[C]#C[C]=O,0.10125512,[12.12675635],[1.4021962]
C1=CC(c2ccccc2)C1,[C][=C][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][#Branch2],12.068732461969727,1.4474184841683777,[C]#C[C]=O,0.101354465,[12.06873246],[1.44741848]
C=CC#CC=CC,[C][=C][C][#C][C][=C][C],11.757420470994775,1.3988519699376383,[C]#C[C]=O,0.10205195,[11.75742047],[1.39885197]
CCNCC#N,[C][C][N][C][C][#N],11.909459819029818,1.418980109099005,[C]#C[C]=O,0.10229224,[11.90945982],[1.41898011]
CC[SH2+],[C][C][SH2+1],12.310203874055395,1.313158015522848,[C]#C[C]=O,0.10230636,[12.31020387],[1.31315802]
[C]#CC#CC#CC#CC#[C-],[CH0][#C][C][#C][C][#C][C][#C][C][#C-1],11.92254028566319,1.4213615756028177,[C]#C[C]=O,0.10246658,[11.92254029],[1.42136158]
CC=C(C)O,[C][C][=C][Branch1][C][C][O],11.834081346709917,1.4159883638168884,[C]#C[C]=O,0.102560736,[11.83408135],[1.41598836]
C#CC(N)=O,[C][#C][C][Branch1][C][N][=O],11.833054950683392,1.404059751370499,[C]#C[C]=O,0.10258851,[11.83305495],[1.40405975]
C[C@H](N)C#N,[C][C@H1][Branch1][C][N][C][#N],12.022242689681578,1.4033628944235101,[C]#C[C]=O,0.102701895,[12.02224269],[1.40336289]
C=CC=C(CC)c1ccccc1,[C][=C][C][=C][Branch1][Ring1][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1],12.09747794189537,1.4491205420519353,[C]#C[C]=O,0.10272228,[12.09747794],[1.44912054]
[C+][N+]#[C-],[C+1][N+1][#C-1],12.487556243694593,1.3715430262933956,[C]#C[C]=O,0.10273824,[12.48755624],[1.37154303]
OCC[S-],[O][C][C][S-1],12.10809845613278,1.36834174134739,[C]#C[C]=O,0.10285706,[12.10809846],[1.36834174]
C#CC(C#CC)C#CC,[C][#C][C][Branch1][Ring2][C][#C][C][C][#C][C],12.072586346954248,1.4352158362432303,[C]#C[C]=O,0.10287423,[12.07258635],[1.43521584]
C#CC#CCCOC,[C][#C][C][#C][C][C][O][C],12.069907894204432,1.4000073886619047,[C]#C[C]=O,0.10302936,[12.06990789],[1.40000739]
CN(C)C,[C][N][Branch1][C][C][C],11.849765286888843,1.4271851613220505,[C]#C[C]=O,0.10337877,[11.84976529],[1.42718516]
C=CC[CH2-],[C][=C][C][CH2-1],12.236466824464149,1.3437991419966724,[C]#C[C]=O,0.10340292,[12.23646682],[1.34379914]
C#CCC#CC=O,[C][#C][C][C][#C][C][=O],12.076911314873488,1.3716057135397197,[C]#C[C]=O,0.10352162,[12.07691131],[1.37160571]
NCC(=O)S,[N][C][C][=Branch1][C][=O][S],11.833879557248084,1.4332170878789938,C#CC#[NH+],0.034652762,[11.83387956],[1.43321709]
C=Cc1ccc2c(c1)O2,[C][=C][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][Ring1][Ring2],12.105484888224245,1.4372509845627321,C#CC#[NH+],0.034996066,[12.10548489],[1.43725098]
CC(N)C#N,[C][C][Branch1][C][N][C][#N],11.928177539644272,1.4224552081727515,C#CC#[NH+],0.0366862,[11.92817754],[1.42245521]
COC(=N)C#N,[C][O][C][=Branch1][C][=N][C][#N],11.938993550611501,1.4321764602850016,C#CC#[NH+],0.037285037,[11.93899355],[1.43217646]
CC1=CC1,[C][C][=C][C][Ring1][Ring1],12.089906077880952,1.3921050661718084,C#CC#[NH+],0.040870048,[12.08990608],[1.39210507]
O=S1CC1,[O][=S][C][C][Ring1][Ring1],12.098216791405292,1.4159346883898984,C#CC#[NH+],0.041032236,[12.09821679],[1.41593469]
N=C1C=CC(O)=N1,[N][=C][C][=C][C][Branch1][C][O][=N][Ring1][=Branch1],11.898677475463893,1.434070447735463,C#CC#[NH+],0.041803848,[11.89867748],[1.43407045]
C[PH](=O)O,[C][PH1][=Branch1][C][=O][O],11.85964171515798,1.384481538290277,C#CC#[NH+],0.044290997,[11.85964172],[1.38448154]
C#CC#CCOC=O,[C][#C][C][#C][C][O][C][=O],12.006455140228146,1.3917109553824236,C#CC#[NH+],0.044857103,[12.00645514],[1.39171096]
NC=CS,[N][C][=C][S],12.05180749495748,1.366364148025902,C#CC#[NH+],0.045907594,[12.05180749],[1.36636415]
C=C1OC=CC1=O,[C][=C][O][C][=C][C][Ring1][Branch1][=O],11.79546774040402,1.4156121184034165,C#CC#[NH+],0.046698764,[11.79546774],[1.41561212]
N#CCC1=CC=CC1,[N][#C][C][C][=C][C][=C][C][Ring1][Branch1],11.822841581774075,1.4223101578440043,C#CC#[NH+],0.046706676,[11.82284158],[1.42231016]
C/C=C\SC,[C][/C][=C][\S][C],11.767762239292573,1.3876204969467723,C#CC#[NH+],0.04692623,[11.76776224],[1.3876205]
C=CC#CSC,[C][=C][C][#C][S][C],11.892782767454372,1.3775767948132907,C#CC#[NH+],0.046961855,[11.89278277],[1.37757679]
OC/C=C\C=C/CO,[O][C][/C][=C][\C][=C][/C][O],11.779937534090216,1.4533839409996918,C#CC#[NH+],0.04719549,[11.77993753],[1.45338394]
C=C=CCC,[C][=C][=C][C][C],11.768978273217314,1.371381438189503,C#CC#[NH+],0.047743544,[11.76897827],[1.37138144]
CCC[N+]#N,[C][C][C][N+1][#N],12.139516384289044,1.3863231046040303,C#CC#[NH+],0.04818027,[12.13951638],[1.3863231]
CNC,[C][N][C],11.857141815142828,1.347336689507295,C#CC#[NH+],0.04965146,[11.85714182],[1.34733669]
CC[C@H]1CO1,[C][C][C@H1][C][O][Ring1][Ring1],12.154722037809224,1.4129901720047453,C#CC#[NH+],0.050412625,[12.15472204],[1.41299017]
C#CC1=CC=CC1,[C][#C][C][=C][C][=C][C][Ring1][Branch1],11.850962280369101,1.4112522934820637,C#CC#[NH+],0.051211473,[11.85096228],[1.41125229]
N#C[C@H]1CO1,[N][#C][C@H1][C][O][Ring1][Ring1],12.202195242226377,1.4078379461149781,C#CC#[NH+],0.051890828,[12.20219524],[1.40783795]
C=CC1=C(C=C)CC1,[C][=C][C][=C][Branch1][Ring1][C][=C][C][C][Ring1][=Branch1],12.02041107932652,1.4227125959464917,C#CC#[NH+],0.05192398,[12.02041108],[1.4227126]
C#CC1C=CN=C1O,[C][#C][C][C][=C][N][=C][Ring1][Branch1][O],11.885217711575578,1.4271010149810943,C#CC#[NH+],0.053145647,[11.88521771],[1.42710101]
CC#[O+],[C][C][#O+1],11.837396765827114,1.3341214847878917,C#CC#[NH+],0.053174477,[11.83739677],[1.33412148]
C=CC1C=Cc2ccccc21,[C][=C][C][C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][=Branch2],12.060471076069682,1.456428286280311,C#CC#[NH+],0.05344874,[12.06047108],[1.45642829]
C1=CCP(c2ccccc2)C1,[C][=C][C][P][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][O],12.088176234394302,1.4551674718242658,C#CC#[NH+],0.05377535,[12.08817623],[1.45516747]
C=C(N)CC#N,[C][=C][Branch1][C][N][C][C][#N],11.831774129605613,1.4187846057235556,C#CC#[NH+],0.053780347,[11.83177413],[1.41878461]
CCNO,[C][C][N][O],11.881737150439616,1.384777862078126,C#CC#[NH+],0.0548283,[11.88173715],[1.38477786]
[C+]#CC#CC#CC#CC#N,[C+1][#C][C][#C][C][#C][C][#C][C][#N],11.952031259746802,1.4065819175369567,C#CC#[NH+],0.055356294,[11.95203126],[1.40658192]
CSCCO,[C][S][C][C][O],11.962823983342311,1.403784552735091,C#CC#[NH+],0.055681895,[11.96282398],[1.40378455]
c1ccc2c(c1)CSC2,[C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][S][C][Ring1][=Branch1],12.230291664297011,1.42866548000135,C#CC#[NH+],0.055710945,[12.23029166],[1.42866548]
CC(C)=CC#N,[C][C][Branch1][C][C][=C][C][#N],11.902168201998432,1.4257360684267382,C#CC#[NH+],0.05616877,[11.9021682],[1.42573607]
[NH]c1ccccc1,[NH1][C][=C][C][=C][C][=C][Ring1][=Branch1],11.864523624048639,1.4280755264329779,C#CC#[NH+],0.056484103,[11.86452362],[1.42807553]
C#CC#CC(=O)C#N,[C][#C][C][#C][C][=Branch1][C][=O][C][#N],12.069605307380217,1.4176877269842494,C#CC#[NH+],0.05682135,[12.06960531],[1.41768773]
COc1ccc2c(c1)C=CC2,[C][O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=C][C][Ring1][=Branch1],12.176041799937726,1.4490892711273362,C#CC#[NH+],0.057330187,[12.1760418],[1.44908927]
C#CC1CO1,[C][#C][C][C][O][Ring1][Ring1],12.183258031324936,1.401890011137031,C#CC#[NH+],0.057581108,[12.18325803],[1.40189001]
C/C=C/C=C/CO,[C][/C][=C][/C][=C][/C][O],11.778437800612705,1.4510315160261504,C#CC#[NH+],0.057666916,[11.7784378],[1.45103152]
Cc1cccc(O)c1,[C][C][=C][C][=C][C][Branch1][C][O][=C][Ring1][#Branch1],11.90063156766661,1.426786405096114,C#CC#[NH+],0.057956982,[11.90063157],[1.42678641]
C=PC,[C][=P][C],12.515850442413655,1.3486632366419131,C#CC#[NH+],0.059191518,[12.51585044],[1.34866324]
CC#CCN=CO,[C][C][#C][C][N][=C][O],11.804844533784943,1.405827116532935,C#CC#[NH+],0.05947221,[11.80484453],[1.40582712]
CCS,[C][C][S],12.288376930494533,1.3461246864114162,C#CC#[NH+],0.059472743,[12.28837693],[1.34612469]
OC=CO,[O][C][=C][O],12.035947975193801,1.3788522656738014,C#CC#[NH+],0.060262218,[12.03594798],[1.37885227]
C1=CC2(C=CC2)C1,[C][=C][C][Branch1][=Branch1][C][=C][C][Ring1][Ring2][C][Ring1][#Branch1],11.985257032421867,1.424507880887952,C#CC#[NH+],0.060533553,[11.98525703],[1.42450788]
C=CN(C)C,[C][=C][N][Branch1][C][C][C],11.778747639674242,1.4235407430892593,C#CC#[NH+],0.060646556,[11.77874764],[1.42354074]
C#CC#CC(C#C)C#C,[C][#C][C][#C][C][Branch1][Ring1][C][#C][C][#C],12.216398943756506,1.4239129275228593,C#CC#[NH+],0.06103447,[12.21639894],[1.42391293]
N=S=N[S-],[N][=S][=N][S-1],12.257838248527003,1.3890052769903891,C#CC#[NH+],0.06103902,[12.25783825],[1.38900528]
CC1=C=C[N]C=C1,[C][C][=C][=C][NH0][C][=C][Ring1][=Branch1],11.861865343812621,1.4152510329615169,C#CC#[NH+],0.06109423,[11.86186534],[1.41525103]
C=C(C#N)c1ccccc1,[C][=C][Branch1][Ring1][C][#N][C][=C][C][=C][C][=C][Ring1][=Branch1],12.035083888672546,1.4375027087255654,C#CC#[NH+],0.0612463,[12.03508389],[1.43750271]
C[c-]1cccc1,[C][C-1][C][=C][C][=C][Ring1][Branch1],11.812993407847339,1.4011282991898217,C#CC#[NH+],0.061371394,[11.81299341],[1.4011283]
[SiH4+],[SiH4+1],12.997392927463332,1.3256116073624458,C#CC#[NH+],0.061472286,[12.99739293],[1.32561161]
CC1C=NN=C1,[C][C][C][=N][N][=C][Ring1][Branch1],11.88928196387776,1.4130076890710581,C#CC#[NH+],0.06151962,[11.88928196],[1.41300769]
O=C=[OH+],[O][=C][=OH1+1],11.988549433158292,1.066219120824422,C#CC#[NH+],0.06156994,[11.98854943],[1.06621912]
C=CSCc1ccccc1,[C][=C][S][C][C][=C][C][=C][C][=C][Ring1][=Branch1],11.985401282554802,1.4400840977692235,C#CC#[NH+],0.061638717,[11.98540128],[1.4400841]
CC=S,[C][C][=S],12.196828181067698,1.334208840089773,C#CC#[NH+],0.061959237,[12.19682818],[1.33420884]
C[C@@H]1CO1,[C][C@@H1][C][O][Ring1][Ring1],12.209802621399398,1.4085493654561674,C#CC#[NH+],0.061971147,[12.20980262],[1.40854937]
C=C/C=C\C,[C][=C][/C][=C][\C],11.848812221496578,1.390489645740136,C#CC#[NH+],0.062381517,[11.84881222],[1.39048965]
[C-]#C[C+]=N,[C-1][#C][C+1][=N],12.437452712562418,1.3713159873807952,C#CC#[NH+],0.0623924,[12.43745271],[1.37131599]
[O][S+]=O,[OH0][S+1][=O],12.527466959292738,1.3597720404225673,C#CC#[NH+],0.06311125,[12.52746696],[1.35977204]
C1=CNCC1,[C][=C][N][C][C][Ring1][Branch1],11.807915416209235,1.3979674502068613,C#CC#[NH+],0.06313071,[11.80791542],[1.39796745]
CSC(C)=S,[C][S][C][Branch1][C][C][=S],11.890514985516761,1.4224753965073804,C#CC#[NH+],0.06335073,[11.89051499],[1.4224754]
C=C=C=O,[C][=C][=C][=O],11.110502642875288,1.0601071968461253,C#CC#[NH+],0.06357303,[11.11050264],[1.0601072]
C1=CC[SiH2]C1,[C][=C][C][SiH2][C][Ring1][Branch1],11.974868942126161,1.3934375437618487,C=CC#N,0.036748182,[11.97486894],[1.39343754]
C#CC1=CCOCC=C1,[C][#C][C][=C][C][O][C][C][=C][Ring1][#Branch1],11.966451241550393,1.430649449252479,C=CC#N,0.038578134,[11.96645124],[1.43064945]
O=CNCO,[O][=C][N][C][O],11.893161799513884,1.4053524149908698,C=CC#N,0.039297327,[11.8931618],[1.40535241]
NC1=[NH+]Cc2ccccc21,[N][C][=NH1+1][C][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][=Branch2],12.028793128230705,1.4513050584476266,C=CC#N,0.04162765,[12.02879313],[1.45130506]
C#CC(=O)C#CC#CC,[C][#C][C][=Branch1][C][=O][C][#C][C][#C][C],12.04406002128347,1.4401407957134404,C=CC#N,0.04246816,[12.04406002],[1.4401408]
C=C1CC(N)C1,[C][=C][C][C][Branch1][C][N][C][Ring1][Branch1],11.87712448060682,1.4315298208299365,C=CC#N,0.043726955,[11.87712448],[1.43152982]
[SiH3],[SiH3],12.663051555563547,1.3303964861840896,C=CC#N,0.045952722,[12.66305156],[1.33039649]
CC1=CCC=C1,[C][C][=C][C][C][=C][Ring1][Branch1],11.829109368868131,1.4036515099509412,C=CC#N,0.046944868,[11.82910937],[1.40365151]
CC=[N+]([O-])O,[C][C][=N+1][Branch1][C][O-1][O],11.863086626333278,1.4179270226411638,C=CC#N,0.048029784,[11.86308663],[1.41792702]
CC=Cc1cccs1,[C][C][=C][C][=C][C][=C][S][Ring1][Branch1],11.875239945454465,1.421499390605441,C=CC#N,0.04824679,[11.87523995],[1.42149939]
[S-]c1ccccc1,[S-1][C][=C][C][=C][C][=C][Ring1][=Branch1],11.89726234048129,1.4233814221174947,C=CC#N,0.048501924,[11.89726234],[1.42338142]
C=C=C=C,[C][=C][=C][=C],11.667118676628979,1.3457183275917526,C=CC#N,0.048530243,[11.66711868],[1.34571833]
N=C=S,[N][=C][=S],12.263658592413039,1.355972331078393,C=CC#N,0.048648,[12.26365859],[1.35597233]
CN=[N+](C)[O-],[C][N][=N+1][Branch1][C][C][O-1],11.77074914946493,1.4168820406326035,C=CC#N,0.049171522,[11.77074915],[1.41688204]
[C-]#C[CH2+],[C-1][#C][CH2+1],12.479726038907009,1.35139823213373,C=CC#N,0.049222168,[12.47972604],[1.35139823]
CCOC=CC#N,[C][C][O][C][=C][C][#N],11.854254736557568,1.409915211119659,C=CC#N,0.04935549,[11.85425474],[1.40991521]
C=C1Cc2ccccc2C1,[C][=C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][=Branch2],12.078697130092438,1.4414187184632548,C=CC#N,0.049567137,[12.07869713],[1.44141872]
CC[O+],[C][C][O+1],12.17602740374439,1.3477762139702243,C=CC#N,0.05000014,[12.1760274],[1.34777621]
C=CC=CCO,[C][=C][C][=C][C][O],11.722300377350011,1.3941213370264354,C=CC#N,0.05026408,[11.72230038],[1.39412134]
C=C1CC=CC1,[C][=C][C][C][=C][C][Ring1][Branch1],11.808836539908862,1.4033469511257628,C=CC#N,0.050328575,[11.80883654],[1.40334695]
C[PH](C)=O,[C][PH1][Branch1][C][C][=O],11.991395528886493,1.3969736987654162,C=CC#N,0.050333675,[11.99139553],[1.3969737]
O=C1NCC1c1ccccc1,[O][=C][N][C][C][Ring1][Ring2][C][=C][C][=C][C][=C][Ring1][=Branch1],12.087107221574689,1.4507305677531146,C=CC#N,0.05045119,[12.08710722],[1.45073057]
C=CCC/C=C/C,[C][=C][C][C][/C][=C][/C],11.71035466119573,1.4214474082572321,C=CC#N,0.050499883,[11.71035466],[1.42144741]
[C]=C=C=C=C=C,[CH0][=C][=C][=C][=C][=C],11.840118395592286,1.4485755203402513,C=CC#N,0.050846066,[11.8401184],[1.44857552]
C1=Cc2ccccc21,[C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][Branch2],12.011880107758609,1.4403034556757481,C=CC#N,0.051648054,[12.01188011],[1.44030346]
C1=CCOC=C1,[C][=C][C][O][C][=C][Ring1][=Branch1],11.899646135742888,1.4134239131402606,C=CC#N,0.05207607,[11.89964614],[1.41342391]
C=C(C)OC,[C][=C][Branch1][C][C][O][C],11.849889449960799,1.4160114862688284,C=CC#N,0.05234362,[11.84988945],[1.41601149]
CC[C@H]1CN1,[C][C][C@H1][C][N][Ring1][Ring1],12.121147966240967,1.3903848471832698,C=CC#N,0.05284079,[12.12114797],[1.39038485]
N#CC1CN1,[N][#C][C][C][N][Ring1][Ring1],12.044826410559901,1.4062876747058133,C=CC#N,0.05297769,[12.04482641],[1.40628767]
[CH2+]CC,[CH2+1][C][C],12.319376027443642,1.3517800350054776,C=CC#N,0.053007472,[12.31937603],[1.35178004]
[C]#CC#CC#CC#CC#N,[CH0][#C][C][#C][C][#C][C][#C][C][#N],12.021308260992743,1.4064634246004069,C=CC#N,0.053895455,[12.02130826],[1.40646342]
C=C1CC(=C)C1,[C][=C][C][C][=Branch1][C][=C][C][Ring1][Branch1],11.877954190649755,1.4162489380158567,C=CC#N,0.054531682,[11.87795419],[1.41624894]
CNC(=O)C[NH3+],[C][N][C][=Branch1][C][=O][C][NH3+1],11.843067784333495,1.4440108138417693,C=CC#N,0.054664195,[11.84306778],[1.44401081]
CC/C=C\CCO,[C][C][/C][=C][\C][C][O],11.713231757455796,1.4118760188900616,C=CC#N,0.054818936,[11.71323176],[1.41187602]
N#[N+][S-],[N][#N+1][S-1],12.379339734505093,1.3511723824223938,C=CC#N,0.054969847,[12.37933973],[1.35117238]
[O-2],[O-2],12.917489565581949,1.308979137780273,C=CC#N,0.055354748,[12.91748957],[1.30897914]
CC#CCO,[C][C][#C][C][O],12.211352021686691,1.3466795057419216,C=CC#N,0.05537191,[12.21135202],[1.34667951]
[CH+]=C=[N],[CH1+1][=C][=NH0],12.370320091979961,1.35444711434016,C=CC#N,0.055441316,[12.37032009],[1.35444711]
N=C1SCc2ccccc21,[N][=C][S][C][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][=Branch2],12.04265976110155,1.4568318630509967,C=CC#N,0.055557698,[12.04265976],[1.45683186]
CC[SiH3],[C][C][SiH3],12.134176768806288,1.3499309841525604,C=CC#N,0.05570879,[12.13417677],[1.34993098]
